title,sales_mkt_relatedness_gpt,prompt_version,model,scored_at_utc
Box Office Associate,55,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Box Office Attendant,55,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Boxing Operator,0,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Braille Educator,0,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Braille Teacher,0,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Brake Engineer,0,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Brake Fabricator,0,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Brake Specialist,10,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Brake Technician,5,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Branch Director,55,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Branch Leader,55,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Branch Manager,55,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Branch Operations Lead,25,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Branch Sales Associate,75,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Branch Support,20,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Brand Activation,85,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Brand Activator,80,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Brand Advisor,70,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Brand Advocate,75,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Brand Ambassador,80,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Brand Analysis,60,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Brand Assistant,65,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Brand Communications Leader,85,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Brand Communications Specialist,80,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Brand Compliance,30,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Brand Consultant,70,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Brand Content,80,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Brand Coordinator,70,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Brand Director,90,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Brand Engagement Manager,85,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Brand Experience Designer,70,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Brand Experience Manager,85,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Brand Experience Specialist,80,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Brand Finance Analyst,35,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Brand Innovator,70,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Brand Leadership,85,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Brand Licensing,60,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Brand Loyalty Strategist,75,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Brand Management,85,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Brand Manager - Confectionery,90,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Brand Manager - Dairy Frozen,90,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Brand Marketing Ambassador,85,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Brand Marketing Intern,65,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Brand Operation,50,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Brand Partnerships,60,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Brand Performance Analyst,60,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Brand Promoter,80,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Brand Protection,30,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Brand Sales Representative,85,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Brand Storyteller,80,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Brand Strategy,75,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Brazing Technician,0,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Bread Baker,0,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Bread Maker,0,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Breakfast Attendant,10,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Breakfast Cook,0,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Breakfast Staff,0,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Breeding Technician,0,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Brewer,0,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Brewery Supervisor,0,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Brewing Supervisor,0,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Brewing Technician,0,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Brewmaster,5,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Bridal Designer,10,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Bridal Shop Manager,65,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Bridal Stylist,70,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Bridge Construction Project Manager,5,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Bridge Design Engineer,0,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Bridge Engineering,0,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Bridge Engineering Intern,0,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Bridge Inspection Technician,0,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Bridge Inspector,0,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Bridge Maintenance Coordinator,0,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Bridge Maintenance Technician,0,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Bridge Project Manager,5,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Bridge and Tunnel Engineer,0,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Broaching Operator,0,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Broadband Director,25,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Broadband Technician,0,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Broadcast Consultant,40,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Broadcast Engineer Intern,0,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Broadcast Engineering,0,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Broadcast Management,20,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Broadcast Operations Manager,15,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Broadcast Presenter,20,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Broadcast Scheduler,10,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Broadcast Talent,20,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Broadcast Technician,0,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Broadcasting Instructor,0,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Broadcasting Intern,0,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Broiler Cook,0,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Broker,80,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Brokerage Analyst,25,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Brokerage Operations,15,v2,gpt-5.2,2026-02-26T04:50:16.938750+00:00
Budget Analyst,5,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Budget Assistant,5,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Budget Coordinator,5,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Budtender,70,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Buffet Attendant,5,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Buffet Cashier,20,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Buffet Chef,0,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Buffet Server,10,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Build Engineer,0,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Build Release Engineer,0,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Build Tester,0,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Building Administrator,5,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Building Automation Designer,0,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Building Automation Manager,5,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Building Automation Specialist,0,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Building Automation Technician,0,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Building Cleaner,0,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Building Energy Consultant,20,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Building Maintenance Cleaner,0,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Building Maintenance Engineer,0,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Building Materials Sale,85,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Building Materials Sales Consultant,90,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Building Materials Seller,85,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Building Porter,0,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Building Services Engineer,0,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Building Systems Engineer,0,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Bulk Filler Operator,0,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Bulk Foods Clerk,15,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Bulk Mail Handler,0,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Bulk Material Handler,0,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Bulk Transport Driver,0,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Bulldozer and Grader Operator,0,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Burger Cook,0,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Burn Nurse,0,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Burn-In Technician,0,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Bursar,0,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Bus Attendant,0,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Bus Crew,0,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Bus Driver,0,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Bus Inspector,0,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Bus Mechanic,0,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Bus Monitor,0,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Bus Operations Manager,0,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Bus Terminal Supervisor,0,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Accelerator,45,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Acquisition Executive,75,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Administrator,10,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Advisor,40,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Analysis Executive,25,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Analytics Intern,30,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Analytics Partner,35,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Application Coordinator,15,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Appointment Setter,85,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Architect,10,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Architecture Analyst,10,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Automation Analyst,10,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Automation Consultant,20,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Banker,55,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Bookkeeper,5,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Center Director,20,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Change Consultant,20,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Change Leadership,15,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Consulting Executive,35,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Continuity,0,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Continuity Auditor,0,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Continuity Professional,0,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Continuity Project Manager,0,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Continuity Risk Manager,0,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Control,0,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Controller,0,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Coordinator,10,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Data Analyst,25,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Development,90,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Development Agent,90,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Development Asia-Pacific,90,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Development Consultant,85,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Development Director,90,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Development Executive,90,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Development Intern,80,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Development Latin America,90,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Development Leadership,85,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Development Manager,90,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Development Officer,90,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Development Oil and Gas,90,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Development Recruiter,20,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Development Rep,95,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Development Strategist,60,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Development Support,50,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Development VP,90,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Educator,0,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Engagement,50,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Excellence Leader,15,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Executive Leadership,30,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Impact Consultant,25,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Implementation Analyst,15,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Incubator,45,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Initiatives Leader,25,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Insight,25,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Insights Specialist,25,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Instructor,0,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Integrator,15,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Intelligence Analyst,20,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Intelligence Architect,15,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Intelligence Data Modeler,10,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Intelligence Data Steward,10,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Intelligence Developer,10,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Intelligence Intern,15,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Intelligence Leadership,20,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Intelligence Owner,25,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Intelligence Trainer,10,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Language Trainer,0,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Legal Affair,0,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Management Graduate,15,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Manager,35,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Merchandiser,65,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Metrics Analyst,20,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Model Transformation Consultant,25,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Operations Associate,15,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Operations Controller,10,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Operations Director,20,v2,gpt-5.2,2026-02-26T04:50:42.353996+00:00
Business Operations Intern,10,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Business Operations Manager,15,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Business Partner,15,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Business Performance Analyst,25,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Business Performance Specialist,25,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Business Process Analyst,10,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Business Process Analyst Intern,10,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Business Relationship Manager,45,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Business Reporting Analyst,20,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Business Sales Consultant,80,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Business Sales Executive,90,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Business Services Director,20,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Business Services Manager,20,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Business Strategist,30,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Business Strategy Leadership,30,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Business Strategy Manager,30,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Business Studies Teacher,0,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Business Support Associate,10,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Business Support Manager,10,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Business Support Officer,10,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Business Systems Analyst,10,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Business Systems Developer,5,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Business Systems Director,10,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Business Trainee,10,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Business Transformation Lead,15,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Business Transformation Manager,15,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Business Transformation Program Manager,15,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Business Unit Director,35,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Business Unit Leader,35,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Business Unit Operations Manager,15,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Business Value Consultant,55,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Business Writer,10,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Busser,0,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Butcher Shop Supervisor,10,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Buyer,10,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
C++ Developer,0,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
CAD Coordinator,0,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
CAD Engineer,0,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
CAD Instructor,0,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
CAD Surveyor,0,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
CBD Retail Manager,70,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
CBRN Analyst,0,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
CCTV Technician,0,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
CEO Support,5,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
CFD Engineer,0,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
CFO,0,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
CMS Developer,5,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
CMS Project Coordinator,10,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
CNC Consultant,5,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
CNC Engineer,0,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
CNC Instructor,0,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
CNC Machinist,0,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
COBOL Developer,0,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
COVID Nurse,0,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
COVID Testing Technician,0,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
COVID-19 Tester,0,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
CRM Administrator,40,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
CRM Analyst,45,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
CRM Architect,35,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
CRM Campaign Strategist,70,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
CRM Coordinator,55,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
CRM Data Management,35,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
CRM Integrator,25,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
CRM Marketer,75,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
CRM Project Manager,35,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
CRM Reporting Specialist,45,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
CRM Software Developer,20,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
CRM System Developer,20,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
CRM Systems Analyst,40,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
CRM Trainer,30,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
CSR Professional,20,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
CSR Project Manager,20,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
CSR Strategist,25,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
CT Technologist,0,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Cabin Crew Supervisor,5,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Cabin Crew Trainer,5,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Cabinet Expert,10,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Cabinet Maker,0,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Cable Assembler,0,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Cable Car Operator,0,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Cable Engineer,0,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Cable Handling Specialist,0,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Cable Inspector,0,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Cable Layer,0,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Cable Project Manager,5,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Cable Technician,0,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Cabling Engineer,0,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Cabling Infrastructure Engineer,0,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Cadastral Technician,0,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Cafe Attendant,5,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Cafe Barista,5,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Cafe Supervisor,10,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Cafeteria Attendant,0,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Cafeteria Cook,0,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Cafeteria Worker,0,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Cake Decorator,0,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Cake Designer,0,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
CakePHP Developer,0,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Calendaring Operator,0,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Calibration Management,0,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Calibration Operator,0,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Calibration Specialist,0,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Calibration Technician,0,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Calibration Tester,0,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Call Center Agent,35,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Call Center Analyst,25,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Call Center Coach,30,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Call Center Director,30,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Call Center Engineer,10,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Call Center Leadership,30,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Call Center Operations,25,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Call Center QA Analyst,20,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Call Center Quality,20,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Call Center Quality Assurance Manager,20,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Call Center Representative,35,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Call Center Supervisor,30,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Call Center Support,20,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
Call Center Team Manager,30,v2,gpt-5.2,2026-02-26T04:51:11.182201+00:00
